Cohort,AAC(3),AAC(6'),AAC(6');APH(2''),ABC-F ATP-binding cassette ribosomal protection protein,ACC beta-lactamase,ACI beta-lactamase,ACT beta-lactamase,ADC beta-lactamase without carbapenemase activity,ANT(2''),ANT(3''),ANT(4'),ANT(6),APH(2''),APH(3''),APH(3'),APH(6),ATP-binding cassette (ABC) antibiotic efflux pump,ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump,ATP-binding cassette (ABC) antibiotic efflux pump;major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump,BUT beta-lactamase,CMY beta-lactamase,CTX-M beta-lactamase,CblA beta-lactamase,CfxA beta-lactamase,DHA beta-lactamase,Erm 23S ribosomal RNA methyltransferase,General Bacterial Porin with reduced permeability to beta-lactams,General Bacterial Porin with reduced permeability to beta-lactams;resistance-nodulation-cell division (RND) antibiotic efflux pump,HERA beta-lactamase,L1 family beta-lactamase,LEN beta-lactamase,MCR phosphoethanolamine transferase,MIR beta-lactamase,MOX beta-lactamase,NDM beta-lactamase,OKP beta-lactamase,OXA beta-lactamase,OXY beta-lactamase,PDC beta-lactamase,SHV beta-lactamase,SRT beta-lactamase,TEM beta-lactamase,aminocoumarin resistant parY,ampC-type beta-lactamase,antibiotic resistant isoleucyl-tRNA synthetase (ileS),blaZ beta-lactamase,cepA beta-lactamase,chloramphenicol acetyltransferase (CAT),ciprofloxacin phosphotransferase,defensin resistant mprF,fosfomycin thiol transferase,fusidic acid inactivation enzyme,glycopeptide resistance gene cluster;van ligase,glycopeptide resistance gene cluster;vanH,glycopeptide resistance gene cluster;vanR,glycopeptide resistance gene cluster;vanS,glycopeptide resistance gene cluster;vanT,glycopeptide resistance gene cluster;vanX,glycopeptide resistance gene cluster;vanXY,kdpDE,lincosamide nucleotidyltransferase (LNU),macrolide phosphotransferase (MPH),major facilitator superfamily (MFS) antibiotic efflux pump,major facilitator superfamily (MFS) antibiotic efflux pump;resistance-nodulation-cell division (RND) antibiotic efflux pump,methicillin resistant PBP2,multidrug and toxic compound extrusion (MATE) transporter,non-erm 23S ribosomal RNA methyltransferase (G748),pmr phosphoethanolamine transferase,quinolone resistance protein (qnr),resistance-nodulation-cell division (RND) antibiotic efflux pump,rifamycin-resistant beta-subunit of RNA polymerase (rpoB),small multidrug resistance (SMR) antibiotic efflux pump,streptothricin acetyltransferase (SAT),sulfonamide resistant sul,tetracycline-resistant ribosomal protection protein,trimethoprim resistant dihydrofolate reductase dfr,undecaprenyl pyrophosphate related proteins
Control,0.0,0.0,0.0,2.2985139291615515,0.0,0.0,23.122478976596415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3945857679770888,0.0,12.999181019034246,0.8064326471744973,11.046526620396584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.599272914615586,13.499356748736005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2708984809919013,0.0,2.5813137611322787,71.63978365655045,0.0,0.0,0.0,15.060949122448555,0.0,0.0,0.0,6.118972988994679,0.0,0.0,24.01371253108671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.465443471912638,0.0,0.0,89.51606926797943,20.9347273894372,0.0,4.574380167378866,0.0,16.767100049998906,0.0,149.59401854371282,0.0,6.111584741177558,0.0,0.4262572563636628,1.7520915111461326,3.6804533593970823,6.541702142972481
Antibiotic,0.0,0.0,0.4951351468254023,0.0,0.0,0.0,24.94988709358909,0.0,0.0,3.4923850139517945,0.0,0.8579959222967259,0.0,10.491710842217064,0.8968485678346909,10.315539391762293,8.999533790867826,0.0,5.200489878374637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.180183606887965,20.106968927136865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.39523596373135,0.0,22.002151646115784,0.0,0.0,0.0,18.399324522214997,0.0,0.0,10.764418523481668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.464843179032231,0.0,12.090304539282606,88.79626811470932,26.172048354351826,0.0,1.2846209623131597,0.0,17.341939872107346,0.0,111.15167750558139,0.0,0.0,1.3130655827413984,9.849959663594047,0.0,14.261679747172847,8.003612853713808
Control,0.0,0.0,0.0,6.975271917209236,0.0,0.0,28.344359771381082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.062680888300997,0.0,3.5136880973081936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1236893780995705,19.36006152003052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8818963361941616,0.0,0.0,0.0,0.0,0.0,9.018513748313936,2.1786625817495215,0.0,0.0,0.0,0.0,0.0,16.32740050371085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.756754586242889,0.0,0.0,56.12162387729292,18.41460961889317,0.0,4.294430127416793,0.0,10.48839508508689,0.0,80.17318457757356,1.816561883616484,4.880755085366495,0.0,0.0,2.657650121301463,7.587847431397622,5.3273251166191296
Antibiotic,0.0,0.0,0.0,0.17320991690095827,0.0,0.0,6.757087559214463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.231411726333234,0.0,1.5483138982843512,0.0,0.2256703617064704,0.0,0.0,0.0,0.0,1.5063320711604744,4.779669858139719,2.90992589098435,0.0,0.0,35.27479650462481,0.7715461267585767,1.1313056090782485,12.738631366266652,0.0,5.251701961323941,9.668409695900152,0.0,0.0,0.0,0.0,0.602311836470928,0.0,1.1784603255467585,0.2177707723957865,0.30649556217580914,0.0,0.0,0.0,0.0,21.337089172516222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.09111660807721,9.095804168936482,0.7822358540513673,1.285419944187165,0.0,1.6239094840670505,0.38075660146950735,40.91152873472109,0.0,0.0,0.0,0.0,0.2487076284469327,0.0,2.022609504761999
Control,0.0,13.369948033920942,0.0,7.379019847934629,0.0,0.0,13.244135275132463,0.0,0.0,0.0,0.0,4.798159528516099,0.0,0.0,2.209793737982769,0.0,11.390764735758513,0.0,2.882936677954933,0.0,0.0,0.0,0.0,0.0,0.0,9.01562856299386,1.3669516156179495,5.9246581183120846,0.0,0.0,0.0,0.0,16.33085024687521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9218065916198548,9.270843968974386,1.5521850599402909,0.0,0.0,0.0,0.0,1.544057338789731,6.896254964710237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.007017578018978,0.0,5.295158067126169,44.1782582962345,13.852390187438337,0.0,7.651862499039904,0.0,5.6255221942909035,0.0,93.71871971739199,1.573309303872591,2.8972635126259134,1.0342248223978714,0.0,6.720931427279726,5.934958818114265,5.085725132958833
Control,0.0,2.9360144443936744,0.0,4.774371261956637,0.0,0.0,34.86074383852719,0.0,0.0,19.994154542698265,0.0,0.0,0.0,0.0,0.0,0.0,14.520970526746538,2.23227134386828,1.7272487737772302,0.0,25.120584045850947,0.0,0.0,0.0,0.0,1.3540006511987928,6.113040272488122,6.693088998386767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.51659254783894,0.0,0.0,0.0,0.8558967846956099,0.0,0.0,0.0,0.0,0.0,0.0,20.35092517924841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4036981611997468,0.0,0.0,49.126124974638564,11.244757281760236,0.0,5.393174840783848,0.0,3.8307162545698548,6.146533188697776,50.46148475613336,0.2840723636221027,0.0,0.0,5.76285767674574,3.4511652722044404,11.05950113757684,2.8074298701866525
Control,0.0,0.0,1.7561315145154768,0.0,0.0,0.0,9.176915715526418,0.0,0.0,0.0,3.9736991598247333,0.0,0.0,0.0,0.0,0.0,5.857635503824099,5.695561668698844,1.18237619641724,0.0,0.0,0.0,0.0,0.0,0.0,5.640223639047061,3.6849461108440797,8.849181004063405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.666982986449504,0.0,0.0,0.0,0.0,0.0,4.166295342231759,2.2743374940883045,4.364515819907589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.8885767707425,10.454067578088953,5.4311995759250085,3.0995680928584197,0.0,0.0,0.0,40.017245644534896,0.0,0.0,0.0,0.0,0.0,6.991945484692072,3.07643476995412
Antibiotic,0.0,1.9419717847194609,0.0,4.883440604717896,0.0,0.0,27.767245033071266,3.191449683698078,0.0,0.3905187477926287,0.0,0.0,0.0,3.794694137816753,0.3788614717391174,3.4917858043452297,14.769682773166721,0.0,0.642671327648586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.060201366473127,12.143631984411225,0.0,0.3430232244124441,0.0,0.0,0.0,0.26441373548459235,0.0,0.0,4.100578629350648,0.0,0.0,4.893564431502124,0.0,0.0,0.0,2.573528567278925,0.412787271866171,0.0,0.0,0.0,0.0,0.0,12.563561669764539,0.0,0.0,0.0,0.4302325187545909,0.0,0.0,0.0,0.0,4.617319695928284,0.0,0.0,28.385155587750095,8.315764582807411,0.0,6.540814872213366,0.0,0.3871166847486895,0.0,59.20224707080587,0.4493455635791501,2.3332578362580105,0.0,3.1258125428939887,3.987752625079032,11.720226663395591,2.1222701458422546
Antibiotic,0.0,0.0,0.0,0.0,0.0,0.0,43.2560350381085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.711573819607652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1228068476249398,12.37105538435819,0.0,2.8843181889355134,0.0,0.0,0.3364651235837359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.856188002200971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44956559690096,0.0,0.0,24.359710498355177,9.859221985980007,0.0,0.0,0.0,0.2345432065857429,0.0,68.72938526225595,0.1936408669816665,0.0,0.0,0.4725355779742173,0.0,0.0,4.833726912409691
Antibiotic,0.0,0.0,0.0,6.345957222179321,0.0,0.0,38.41574727993109,0.0,0.0,0.0,5.407792731417395,0.0,0.0,4.196861744776737,3.5015361237321065,3.413683962921623,4.3706555080910805,9.131732564313404,1.3734911322297825,0.0,0.0,0.0,0.0,0.0,0.0,7.036247564192101,4.851183873807494,8.17396664081013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.04949575200802,0.0,0.0,0.0,0.0,1.5140209375418436,3.988506906383566,0.0,0.0,0.0,0.0,16.61297107383647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69778629582108,0.0,4.903137315567873,73.73349298153178,6.901578446776326,4.049907667950715,12.659476526292881,0.0,0.6822712199991507,0.0,41.998437474206085,0.0,0.0,0.0,0.0,0.7067903419678703,7.72449810528792,4.104959662774327
Control,0.0,0.7205768408821333,0.675017878989219,9.158717383673867,0.0,0.0,24.96437390289266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.473462502584448,0.0,12.71618896116577,0.0,3.0245545151097226,0.0,0.0,0.0,0.0,0.0,0.0,15.989552188990608,3.7616466890668265,8.972354717489534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.052333405203548,0.0,0.0,0.0,0.0,0.0,1.6907016778209918,0.6914380058110712,2.0889168254672272,0.0,0.0,0.0,0.3312125128265244,11.663228050164468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.433666291658518,0.0,0.0,43.480768473977015,8.232267816624512,3.954679580487979,7.0113626484736935,0.0,2.3090844481491426,0.0,38.82833253539513,0.15904897414584576,0.0,0.0,2.330753027281796,5.78951993835486,13.217228029081335,4.5044377937424125
Control,0.0,0.0,1.2172860458451673,14.721550114656107,0.0,0.0,32.23692023955957,0.0,0.0,0.0,2.0643372107312783,1.0108899250837375,0.0,0.0,3.7538510974863963,0.0,11.295596058547803,1.0818081673505455,2.801689990031244,0.0,0.4191298658845046,0.0,0.0,0.0,0.0,15.008877534587064,3.128591123391802,12.05031006114891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5578662326406996,0.39775072336391376,7.835734276410179,3.8848619869109706,4.964843446581208,0.0,0.0,0.0,0.0,9.931769789113934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.99963296301825,0.0,5.7861172096436775,58.45546004522336,13.26724488408506,4.667356833631551,2.9985623642714105,0.0,9.13179813936646,0.0,61.960591306255836,2.998731700783993,0.0,1.5470525372828468,0.0,7.634971155031054,13.820632188500397,5.109802379328103
Control,0.0,4.707431042787439,0.0,1.697900509884706,0.0,0.0,21.69272875051337,0.0,0.0,0.0,0.0,0.0,0.0,7.911243259173863,0.0,7.413527600067787,14.133500563726145,0.0,5.081863269125775,0.0,11.28884231291861,0.0,0.0,0.0,0.0,1.15347598428409,3.5061816407216586,16.420398541056112,0.0,0.0,0.0,1.5652439841220387,16.64703814846212,0.0,0.0,0.0,0.0,0.0,0.0,2.9404888158578992,0.0,89.56191603641184,0.0,21.108185653459913,0.0,1.0021333906014258,0.0,12.559466457379994,0.0,1.5438180671269186,12.304928044259544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.465128277124845,0.0,10.225003741980391,94.09926449688191,23.76227977742344,0.0,3.6153023553515187,0.0,17.4407147898992,0.0,109.01953314337142,0.0,14.213028297674015,0.0,16.027171882097566,3.6132221498135877,13.922964412395586,7.410309008671888
Control,0.0,0.0,0.0,5.790629188230658,0.0,0.0,29.417516498018163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.84818163470934,0.0,3.222238653437167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5544782969524382,11.83713985577316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4937798083240565,0.0,0.0,0.0,0.0,1.4274446194802606,11.41394575383987,2.016137252043209,0.0,0.0,0.0,0.0,0.0,10.737425967305033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.353910131652574,0.0,0.0,59.41125919214782,17.976936232228546,0.0,5.350961379199769,0.0,11.468445860511483,0.0,83.2952106890255,2.519701708802165,4.095864455834819,0.0,0.0,3.1244554464741423,2.755399724834333,5.0259971279451925
Control,0.0,0.0,0.0,4.968998301476293,0.0,0.0,38.90498545377739,0.0,0.0,0.0,0.0,6.01413168888484,0.0,0.0,5.114626853834097,0.0,8.102315312970411,0.0,2.0482457929943805,0.0,6.512401381879319,0.0,0.0,0.0,0.0,12.285155563684617,3.0387014261046987,4.623237478319759,0.0,0.0,0.0,0.0,0.9991912276807159,0.0,0.0,0.0,0.0,2.026624648030579,0.0,1.368068275892593,0.0,0.0,0.0,1.9986015942659863,0.5773408753413942,0.0,2.8211764302618234,1.7670881896945996,0.0,0.6696334192526904,2.7263646355288107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.270492665570121,0.0,1.2723034965801117,27.44480895132248,10.064923544947565,0.884565616180761,2.155264227179718,0.0,4.113150170788459,0.0,42.98326376111191,0.0,0.0,3.269471807872536,0.0,12.470422886011185,0.0,3.42972296682914
Control,0.0,13.052998236511833,0.0,6.314955692584665,0.0,0.0,22.310327934776996,0.0,0.0,0.0,0.0,4.914074548457201,0.0,0.0,2.2745621228140847,0.0,10.096423175535651,0.0,1.5929265427690769,0.0,0.0,0.0,0.0,0.0,0.0,12.337596811972396,2.7454236927183717,10.994662053596034,0.0,0.0,0.0,0.0,11.515166496948723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3919137169860896,0.0,1.9208722713819582,0.0,0.0,0.0,0.0,1.237701800602593,4.244781426378398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6670750555120906,0.0,0.0,19.6769667216489,6.2464687680305575,0.0,7.910192477843881,0.0,0.903050455574488,0.0,68.28312745056272,2.486271488117186,0.0,0.0,0.0,8.200549800299582,7.09948923465736,3.3743203120703686
Control,0.0,0.0,1.433269153935425,4.464703855245322,0.0,0.0,43.94190299731579,0.0,0.0,0.0,5.680042969427923,0.0,0.0,0.0,0.0,0.0,14.818006515444205,4.648440499250028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.834584517037344,17.48219450276564,0.0,0.0,0.0,0.0,3.6019329522984505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7823036111114092,1.1051331284801766,0.0,0.0,0.0,0.0,1.206963498050884,13.576185229805866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.248031526638154,0.0,3.7758715223072703,26.623100623868513,11.413434832172728,1.6932159292857716,5.403837946471014,0.0,1.4480469457318592,6.710376345277637,34.868572469933426,0.579586515492,0.0,0.0,0.0,3.647281335832727,18.215784885146793,2.51083647404746
Control,0.0,5.125604106838045,0.0,3.859036842578453,0.0,0.0,46.2270312558013,0.0,0.0,26.496268622706523,0.0,0.0,0.0,0.0,0.0,0.0,13.754422083563991,0.0,4.75491770642944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.910569979863013,14.669749397267553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.206404342666876,0.0,3.551875894753457,38.38741981001726,0.0,0.0,0.0,3.5729168688986994,0.0,0.0,0.0,8.12512068379635,0.0,0.0,23.662503411575827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3227962498245525,0.0,0.9671405702023141,46.62620733155252,11.018077631564172,0.0,5.92514868921333,1.0252373535713577,4.596339154636848,0.0,84.35586499316558,0.2494773611871833,5.227786865958454,0.0,7.18526283398258,3.1435524898673792,8.856230640350054,3.910511962210803
Control,0.0,0.0,0.0,5.910525371363429,0.0,0.0,31.140986990472744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.131431968928204,6.5712531330474375,1.4319884148432864,0.0,0.0,0.0,0.0,0.0,0.0,1.7301060579964385,1.0064501137781776,1.7564232900812184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5667050949853376,0.0,1.7208810397355172,0.0,1.3383645130028958,0.0,0.0,0.0,0.0,4.187477817912002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7287377679315608,0.0,0.0,33.1255910886975,6.106483590960382,0.0,18.949400229597032,0.0,0.0,0.0,31.09141187448894,0.9902715377310192,0.0,0.0,0.0,0.3512846580162437,14.988284042660426,2.139587206232409
Control,0.0,0.0,0.0,7.738335055189818,0.0,0.0,25.903253080394833,0.0,0.0,0.0,0.0,7.401064314165036,0.0,0.0,5.17895565299839,0.0,17.17134349597664,0.0,4.110699799879197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7692907902146098,14.53566266770191,0.0,0.0,0.0,0.0,1.1468541604253506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.16409971312946,0.0,0.0,0.0,0.0,0.0,0.0,10.872355786892813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.831303193534423,0.0,0.0,64.14797827009559,20.869316582842448,0.0,2.8007301654636967,2.3444665948073453,12.80264960020088,0.0,87.98705370463742,0.0,8.397711435426862,7.083092044114356,0.0,2.365827551376124,6.214592898198818,6.249833445125276
Control,0.0,5.079060582024213,0.8092176048599574,1.7351161808896882,0.0,0.0,11.911486541394316,0.0,0.0,0.0,0.0,0.0,0.0,7.590638685374593,0.0,7.411729896195923,12.430250704189113,5.806259884251633,4.968825295209247,0.0,5.061115627034003,0.0,0.0,0.0,0.0,3.650847810470605,4.774396935216129,12.800724576661992,0.0,0.0,0.0,0.0,18.922872983591088,0.0,0.0,0.0,0.0,0.0,0.0,19.28345969829056,0.0,66.99362197497283,0.0,20.431781700658963,0.0,0.8241382303308221,0.0,11.598772485282044,0.0,2.723557565654855,15.047726714692583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.092770041642895,5.598364732887615,9.909101859726103,103.6128913767704,21.247931082491085,2.148031957289242,1.4076011188027184,0.0,17.769729907353668,0.0,111.17388398486416,0.0,11.047356289068306,0.0,15.563119226494802,3.17857994950061,15.494424047022795,7.64762050614661
Control,0.0,5.295346845902941,0.0,4.637181332247123,0.0,0.0,39.896433917415905,0.0,0.0,38.32909769523143,0.0,0.0,0.0,0.0,0.0,0.0,18.905655813041538,0.0,3.5967896293003148,0.0,0.0,0.0,0.0,0.0,0.0,2.429384089963428,6.320894350969639,13.615340668018657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.33017068508934,0.0,0.0,0.0,10.000384594220591,0.0,1.007008194362087,0.0,6.458899117247952,0.0,0.0,22.8309308693655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.026494606952915,0.0,0.0,80.61412524582663,17.908359734259996,0.0,5.203302530620562,0.0,11.372873814738742,0.0,88.63507210906984,0.39666182797718624,7.637735806269661,0.0,7.262384235326562,3.7357665865386576,11.006570257616916,4.982696885005558
Antibiotic,0.0,0.9721254577134054,0.0,3.7809579432682496,0.0,0.0,26.976875446461086,0.0,0.0,2.5850805974822717,0.0,3.886311474670896,0.0,9.333218723774438,5.485828054887979,9.156480274506725,8.209813861875446,3.6709270498087476,4.688997951143074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9263964205912516,20.099539680699525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.18591569754108,0.0,18.67933876132016,0.6255005372742818,0.0,0.0,13.444917817629108,0.0,0.0,11.476524969182822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.779595296456631,0.0,14.060336283757312,83.89432166752425,21.47500452634972,0.9583528411153048,0.5362039366756047,0.0,15.091279943054545,0.0,103.03657491129462,0.0,0.0,5.519207145357504,8.59885287415107,0.0,11.58518853986069,6.886220741865518
Control,0.0,0.0,0.0,8.069390782419578,0.0,0.0,37.85257845179748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.030182082633885,6.981650659378596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.93317419173703,2.573139695130732,6.434698319484794,0.0,0.0,0.0,1.9134894399778373,0.0,0.0,0.0,0.0,0.982350529211905,0.0,0.0,0.0,0.0,0.0,0.3851260597478491,0.0,0.8910064662711352,3.1390708554733413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5223748077143178,0.0,1.478183216761288,37.24919880888134,8.306760998812354,0.6628624290409364,20.270962432807977,0.0,0.0,0.0,33.73382041715082,1.2518033073860315,0.0,0.0,0.0,4.678287999329023,16.295739893184326,4.709308452776852
Control,0.0,0.0,0.0,7.706538802867017,0.0,0.0,35.39501831619572,0.0,0.0,0.0,0.0,5.743106903047625,0.0,0.0,5.098618959192817,0.0,14.425410163610032,0.0,4.5893629555665285,0.0,0.0,0.0,0.0,0.0,0.0,7.386746633072361,2.2471052085841547,16.11485541564536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4264242288111498,14.27312807384078,2.9935807299537887,0.0,0.0,0.0,0.0,0.0,9.602300693683805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.047427905330127,0.0,0.0,72.79471224881588,22.009048681200802,1.4485095769809309,5.169318710888088,0.6118583001964915,15.019209373472679,0.0,95.86900005320125,2.7019770048918765,12.851402652587053,6.256298629431279,0.0,9.862377060744107,6.414161173663518,6.865203470160076
Control,0.0,0.0,0.0,0.0,0.0,0.0,47.325616871984295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36230761997486,2.4799037155642085,1.4442732665344211,0.0,0.0,0.0,0.0,0.0,0.0,2.7858739341046403,4.0703266592604885,7.751371129374879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2974855364743263,1.3015097514308611,0.0,0.0,0.0,2.4198154521614708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1697324787658085,0.0,0.0,31.65848932148389,9.637120832508584,1.9963751800895422,0.7726857892705323,0.0,0.0,0.0,48.26171683769102,0.3092045070796149,0.0,0.0,0.0,3.3257655367760357,3.535426869842281,5.484537794353779
Control,0.0,2.4607962299580914,0.0,3.653189584969609,0.0,0.0,18.47309573682911,0.0,0.0,0.0,0.0,0.0,0.0,5.441709620431198,0.0,4.450917614006729,13.843898649479275,0.0,3.4690113288696764,0.0,8.700212480596846,0.0,0.0,0.0,0.0,9.93674767029381,2.598150117745038,15.336043354869087,0.0,0.0,0.0,0.9423525008903336,20.96818731406874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.32827217465824,0.0,13.954189862310118,0.7322333994557582,2.661486646957986,0.0,4.913004528717661,0.0,4.3650245550452995,9.13859564295278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.782570780167634,0.0,4.054896932383773,71.21278871629875,18.040481803935172,0.0,7.994343631104407,0.0,12.738755726206435,0.0,76.07011110563128,0.0,5.808365876117297,0.0,10.114369278449594,4.300072787023154,8.785407125740619,6.325185064240884
Control,0.0,0.0,0.5776835507412879,5.077222593669724,0.0,0.0,18.19489295445631,0.0,0.0,0.0,0.0,0.0,0.0,1.0346571058052918,11.243164105969438,0.9938641733183448,10.590727547673167,0.0,2.464199873757274,0.0,0.0,0.0,0.0,0.0,0.0,12.906539119788423,4.321712778562288,3.531577687554865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.99505367774393,0.0,0.0,0.0,0.0,0.0,3.7702474247556843,0.6642673156190894,3.281417012149759,0.0,0.0,0.0,0.0,13.548156498181807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.85795016234214,10.274149249717365,6.303950850088102,5.610505113632815,0.0,2.3961940520506166,0.0,35.42964246082973,0.0,0.0,0.0,5.384595622215998,3.0400547003430822,8.737211476564125,5.490830333948461
Antibiotic,4.929334694436852,2.540732772600091,0.0,0.2522338771445525,0.0,0.0,8.784819362970813,0.0,1.730553332333748,5.744289719280151,0.0,0.4370302246358739,0.0,0.0,6.540187062978129,0.0,12.18588082859981,0.0,5.93617320579984,0.0,0.0,0.0,0.0,0.0,0.0,0.9057304635346624,1.4485095313765508,16.5953450279634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.083408947801809,0.0,0.0,0.0,434.8394208790267,0.0,20.315353324051372,0.0,0.0,0.0,2.491702175533057,0.0,0.0,6.278672358995744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.251103772469657,0.0,5.524428763620257,91.80127212364971,27.70204404897928,0.0,2.296035539796332,0.0,19.442702911374887,0.0,118.08219419627808,0.0,13.010512272167684,0.0,4.9405346834211965,0.3523857584689545,4.150672132389225,8.989318162583109
